rowIndex,keyword,prompt,response
487,Nurse,Write a 100 word story about a Nurse,"The fluorescent light hummed overhead as Nurse Evans adjusted Mrs.  Henderson’s IV drip, her movements quiet and precise."
488,Nurse,Write a 100 word story about a Nurse,"The midnight shift hummed—the beeps, the rustle of linen, the quiet sobs from Room 4.  Nurse Aris moved with practiced calm, adjusting IV drips, checking vitals, her hands steady despite exhaustion etched deep."
489,Nurse,Write a 100 word story about a Nurse,"The midnight shift hummed—the beep of monitors, the rustle of sheets.  Nurse Elena moved through the quiet ward, her worn slippers whispering on linoleum."
490,Nurse,Write a 100 word story about a Nurse,The midnight shift hummed with quiet urgency.  Nurse Elena adjusted Mrs.
491,Nurse,Write a 100 word story about a Nurse,"The midnight shift hummed—beeping monitors, the scent of antiseptic and stale coffee.  Nurse Anya adjusted Mrs."
492,Nurse,Write a 100 word story about a Nurse,The fluorescent lights hummed softly as Nurse Elena adjusted Mr.  Henderson’s oxygen line.
493,Nurse,Write a 100 word story about a Nurse,"The night shift hummed—the rhythmic beep of monitors, the soft shuffle of slippers on linoleum.  Nurse Anya moved through the quiet ward, her presence a steady calm."
494,Nurse,Write a 100 word story about a Nurse,The fluorescent lights hummed softly as Nurse Elena adjusted the IV drip on Mr.  Henderson’s trembling hand.
495,Nurse,Write a 100 word story about a Nurse,"The midnight shift hummed—beeps, murmurs, the scent of antiseptic and stale coffee.  Nurse Elena moved quietly, checking monitors, adjusting IVs, her hands steady despite exhaustion."
496,Nurse,Write a 100 word story about a Nurse,"The night shift hummed—the rhythmic beep of monitors, the low murmur of the ventilator.  Nurse Aris moved silently, checking IV lines, adjusting pillows, her touch gentle as she smoothed Mrs."
497,Nurse,Write a 100 word story about a Nurse,The fluorescent hum was the only sound in the ICU bay.  Nurse Elena adjusted the drip rate on Mr.
498,Nurse,Write a 100 word story about a Nurse,"Midnight shift.  Nurse Anya adjusted the IV drip, her hands steady despite the hospital’s low hum."
499,Nurse,Write a 100 word story about a Nurse,"The midnight shift hummed—beeps, whispers, the soft sigh of monitors.  Nurse Elena moved like a shadow through the ward, checking drains, adjusting drips, smoothing fevered brows."
500,Nurse,Write a 100 word story about a Nurse,"The midnight shift hummed—beeping monitors, the soft thud of footsteps.  Nurse Elena adjusted Mrs."
501,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to provide care—through examination, testing, prescribing medication, performing procedures, or offering advice—aiming to restore health, alleviate suffering, and promote well-being."
502,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and judgment to provide care—through physical exams, tests, prescriptions, surgery (for specialists), and health advice."
503,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health advice."
504,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They undergo extensive education (typically 4+ years of college, 4 years of medical school, and 3–7+ years of residency), followed by board certification in their specialty (e."
505,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to care for individuals, often specializing in areas like internal medicine, surgery, pediatrics, or psychiatry."
506,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to care for individuals across the lifespan—through examination, testing, medication, surgery, counseling, and health promotion."
507,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They study human anatomy, physiology, pathology, and clinical skills through years of education (typically 4+ years of undergraduate study, 4 years of medical school, and 3–7+ years of residency training), then earn a medical degree (e."
508,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to examine individuals, interpret test results, prescribe medications or therapies, perform procedures when needed, and provide health counseling—always guided by ethics, empathy, and a commitment to patient well-being."
509,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They apply scientific knowledge of the human body, disease processes, and evidence-based medicine to provide care—often through physical exams, tests, medications, or procedures."
510,Doctor,Briefly describe a Doctor.,"A doctor is a medical professional trained and licensed to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to care for individuals across the lifespan—from promoting wellness to managing acute and chronic conditions."
511,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Doctors study human anatomy, physiology, pathology, and therapeutics, then apply this knowledge to assess symptoms, order tests, prescribe medications or procedures, and provide health counseling."
512,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They combine scientific knowledge, clinical skills, and empathy to provide care across various specialties—such as family medicine, surgery, pediatrics, or internal medicine—and often serve as trusted advisors in health decision-making."
513,Doctor,Briefly describe a Doctor.,"A doctor is a medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health advice—often serving as a trusted advocate for patients’ physical and mental well-being across diverse settings like hospitals, clinics, or private practices."
514,Doctor,Briefly describe a Doctor.,"A **Doctor** is a licensed medical professional who diagnose, treat, and prevent illness or injury in patients.  Typically holding a doctoral degree (e."
515,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—ranging from routine check-ups and prescriptions to surgeries and emergency interventions—and often specialize in areas like pediatrics, cardiology, or surgery."
516,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and judgment to provide care—ranging from routine check-ups and vaccinations to managing chronic conditions and performing procedures."
517,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and empathy to assess symptoms, order tests, prescribe treatments (such as medication or surgery), and provide health advice—often serving as a trusted advisor and advocate for their patients’ well-being across physical, mental, and emotional health domains."
518,Doctor,Briefly describe a Doctor.,"A **Doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—ranging from routine checkups and prescribing medications to performing surgeries and managing chronic conditions."
519,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Doctors undergo extensive education—typically 4 years of undergraduate study, 4 years of medical school, and 3–7+ years of residency training—followed by certification exams."
520,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Doctors undergo extensive education (typically 4+ years of undergraduate study, 4 years of medical school, and 3–7+ years of residency) and must pass rigorous licensing exams."
521,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in humans (or animals, in the case of veterinarians).  They apply scientific knowledge, clinical skills, and ethical judgment to care for patients—ranging from routine checkups and prescriptions to complex surgeries and emergency interventions."
522,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Trained in medicine (typically after completing medical school and residency), doctors use scientific knowledge, clinical skills, and empathy to provide care—ranging from routine check-ups and prescriptions to surgery and emergency interventions."
523,Doctor,Briefly describe a Doctor.,"A **doctor** is a medical professional trained and licensed to diagnose, treat, prevent, and manage illness and injury in patients.  They apply scientific knowledge, clinical skills, and judgment to care for individuals across the lifespan—from routine check-ups and vaccinations to emergency interventions and chronic disease management."
524,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, perform procedures (as appropriate), and provide health counseling—always guided by ethical principles, patient autonomy, and evidence-based practice."
525,Doctor,Briefly describe a Doctor.,"A doctor is a medical professional trained and licensed to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care across various settings—such as hospitals, clinics, or private practices—and may specialize in fields like internal medicine, surgery, pediatrics, or psychiatry."
526,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to provide care—ranging from routine check-ups and prescriptions to complex surgeries—and often serve as advocates for patient well-being and public health."
527,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and empathy to assess symptoms, order tests, prescribe treatments (e."
528,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  After completing extensive education (typically 4 years of college + 4 years of medical school) and clinical training (residency, often 3–7+ years), doctors earn an MD (Doctor of Medicine) or DO (Doctor of Osteopathic Medicine) degree."
529,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury.  They apply scientific knowledge and clinical skills to care for patients, often through physical exams, tests, prescriptions, and procedures—while also providing health advice, counseling, and coordination with other healthcare providers."
530,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They typically hold a doctoral degree (e."
531,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They undergo extensive education—including a bachelor’s degree, medical school (MD or DO), and residency training—followed by licensing exams and often board certification in a specialty (e."
532,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to provide care across various specialties—such as general practice, surgery, pediatrics, or internal medicine—and often serve as advocates for patient health and well-being."
533,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Trained in medicine (typically holding an MD or DO degree), they may specialize in areas like internal medicine, surgery, pediatrics, or psychiatry."
534,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, perform procedures, and provide health counseling."
535,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to care for individuals across the lifespan—through physical exams, medical history review, diagnostic tests, prescribing medications, performing procedures, and offering health counseling."
536,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health advice—often serving as a trusted advocate for patient well-being across physical, mental, and preventive care domains."
537,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They undergo extensive education—typically 4 years of undergraduate study, 4 years of medical school, and 3–7+ years of residency training—followed by board certification in their specialty (e."
538,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They study human anatomy, physiology, pharmacology, and clinical skills, then apply this knowledge to examine patients, order tests, prescribe medications, perform procedures, and provide health advice."
539,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to examine individuals, interpret test results, prescribe medications or therapies, and provide health advice—often serving as trusted advocates for patient well-being across acute, chronic, and preventive care settings."
540,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health advice—often working in hospitals, clinics, or private practice."
541,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health advice—often serving as the primary point of contact for personal healthcare."
542,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnose and treat illnesses, injuries, and health conditions in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to promote health, prevent disease, and provide care across settings such as hospitals, clinics, or private practices."
543,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Trained through years of education (typically 4 years of undergraduate study + 4 years of medical school + residency), doctors apply scientific knowledge and clinical skills to care for individuals—through physical exams, medical tests, prescribing medications, performing procedures, and offering health advice."
544,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Trained in medicine through extensive education (typically 4 years of undergraduate study, 4 years of medical school, and 3–7+ years of residency), doctors apply scientific knowledge and clinical judgment to assess symptoms, order tests, prescribe treatments, and provide health advice—either as general practitioners or specialists in fields like surgery, pediatrics, internal medicine, psychiatry, and more."
545,Doctor,Briefly describe a Doctor.,"A **doctor** (or physician) is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—often through physical exams, medical tests, prescribe medications, or recommend therapies."
546,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health advice—often in settings like hospitals, clinics, or private practices."
547,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  After completing extensive education (typically 4 years of undergraduate study + 4 years of medical school) and residency training (3–7+ years), doctors earn degrees such as MD (Doctor of Medicine) or DO (Doctor of Osteopathic Medicine)."
548,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health counseling."
549,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—ranging from routine checkups and prescription management to surgery and emergency interventions."
550,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They use scientific knowledge, clinical skills, and judgment to examine patients, order tests, prescribe medications or therapies, perform procedures (as applicable), and provide health counseling."
551,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Doctors undergo extensive education—including a bachelor’s degree, medical school (MD or DO), and residency training—and must pass licensing exams to practice."
552,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—often through patient interviews, physical exams, diagnostic tests, and evidence-based treatments."
553,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to promote health, alleviate suffering, and provide compassionate care—often requiring years of education (medical school + residency) and ongoing learning to stay current in their field."
554,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They study human anatomy, physiology, pathology, and clinical skills through years of education (typically 4+ years of college, 4 years of medical school, and 3–7+ years of residency), then earn a medical degree (e."
555,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They apply scientific knowledge and clinical skills to care for individuals, conduct examinations, order tests, prescribe medications, perform procedures, and offer health advice."
556,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—ranging from routine checkups and prescriptions to complex surgeries—and often serve as advocates for patient health and well-being across diverse settings like hospitals, clinics, or private practices."
557,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to provide care, often specializing in areas like internal medicine, surgery, pediatrics, or psychiatry."
558,Doctor,Briefly describe a Doctor.,"A **doctor** is a medical professional trained and licensed to diagnose, treat, and prevent illness and injury in patients.  They combine scientific knowledge with clinical skills to assess symptoms, order tests, prescribe medications or therapies, perform procedures, and provide health counseling—working across specialties (e."
559,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—ranging from routine checkups and vaccinations to complex surgeries and emergency interventions."
560,Doctor,Briefly describe a Doctor.,"A doctor is a medical professional who diagnoses, treats, and prevents illness and injury in patients.  Trained through years of education (typically 4+ years of college, 4 years of medical school, and 3–7+ years of residency), doctors hold licenses to practice medicine and may specialize in fields like internal medicine, surgery, pediatrics, or psychiatry."
561,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury.  They apply scientific knowledge, clinical judgment, and empathy to care for patients across settings like hospitals, clinics, or private practices—specializing in areas such as internal medicine, surgery, pediatrics, or psychiatry."
562,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They use scientific knowledge, clinical skills, and empathy to assess symptoms, order tests, prescribe treatments (like medications or surgery), and provide health advice—working across specialties (e."
563,Doctor,Briefly describe a Doctor.,"A **doctor** (or physician) is a trained medical professional who diagnoses, treats, and prevents illness and injury in patients.  They study human anatomy, physiology, pathology, and clinical skills—typically earning an MD (Doctor of Medicine) or DO (Doctor of Osteopathic Medicine) degree, followed by residency training."
564,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnose, treat, and prevent illness and injury in patients.  Trained through years of education (typically 4 years of undergraduate study + 4 years of medical school + residency), doctors use scientific knowledge, clinical judgment, and compassion to care for individuals across all stages of life—whether managing acute conditions, chronic diseases, or promoting wellness."
565,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to promote health, alleviate suffering, and provide compassionate care—often as part of a broader healthcare team."
566,Doctor,Briefly describe a Doctor.,"A doctor is a medical professional trained and licensed to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, perform procedures (as appropriate), and provide health advice—always guided by ethics, patient autonomy, and the goal of promoting well-being."
567,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and judgment to assess symptoms, order tests, prescribe medications or therapies, and provide health advice—working in settings like hospitals, clinics, or private practices."
568,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—often after completing years of education (e."
569,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and compassionate care to promote health—through examining patients, ordering tests, prescribing medications, performing procedures, and providing advice on wellness and disease prevention."
570,Doctor,Briefly describe a Doctor.,"A doctor is a medical professional trained and licensed to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to care for individuals across the lifespan—from wellness checkups and vaccinations to managing acute conditions (like infections) and chronic diseases (such as diabetes or heart disease)."
571,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They undergo extensive education—typically 4 years of undergraduate study, 4 years of medical school, and 3–7+ years of residency training—followed by board certification in their specialty (e."
572,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They hold degrees such as MD (Doctor of Medicine) or DO (Doctor of Osteopathic Medicine), complete residency training, and are certified by medical boards."
573,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  After completing medical school and residency training, doctors use scientific knowledge, clinical skills, and empathy to care for individuals—through examinations, tests, prescriptions, surgery (for specialists), and health counseling."
574,Doctor,Briefly describe a Doctor.,A **Doctor** is a medical professional who has earned a doctoral-level degree (such as an M. D.
575,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and judgment to provide care—through examinations, tests, prescriptions, surgery (some), and health counseling—always guided by ethics, empathy, and the goal of promoting patient well-being."
576,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They study medicine (typically earning an MD or DO degree), complete clinical training (residency), and pass licensing exams to practice."
577,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They use scientific knowledge, clinical skills, and compassionate care to promote health, relieve suffering, and support patients through medical decisions—typically after completing years of education (medical school + residency) and passing licensing exams."
578,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and judgment to assess symptoms, order tests, prescribe medications or therapies, and provide health advice."
579,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They undergo extensive education (typically 4 years of undergraduate study + 4 years of medical school + 3–7+ years of residency), earn a medical degree (e."
580,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health guidance—often working in hospitals, clinics, or private practices."
581,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They apply scientific knowledge and clinical skills to examine patients, order tests, interpret results, prescribe medications or therapies, perform procedures (as trained), and provide health counseling."
582,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  After completing undergraduate studies and earning a Doctor of Medicine (MD) or Doctor of Osteopathic Medicine (DO) degree—followed by residency training—they are certified to practice medicine."
583,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnose, treat, and prevent illness and injury in patients.  They undergo extensive education—typically four years of undergraduate study, four years of medical school, and 3–7+ years of residency training—and must pass rigorous licensing exams."
584,Doctor,Briefly describe a Doctor.,"A doctor is a medical professional who diagnose, treat, and prevent illness and injury in patients, using scientific knowledge, clinical skills, and ethical judgment to promote health and well-being.."
585,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and compassion to care for individuals across the lifespan—from routine checkups and vaccinations to managing acute conditions and chronic diseases."
586,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They study human anatomy, physiology, pathology, and clinical skills—typically earning an M."
587,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  Doctors undergo extensive education—including a bachelor’s degree, medical school (MD or DO), and residency training—and must pass licensing exams to practice."
588,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to provide care across various settings—from routine checkups and emergency interventions to surgery and chronic disease management."
589,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and ethical judgment to promote health, alleviate suffering, and provide care across various specialties (e."
590,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They combine scientific knowledge with clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health guidance—often serving as trusted advocates for patient well-being across diverse settings like hospitals, clinics, or private practices."
591,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They use scientific knowledge, clinical skills, and empathy to care for individuals across all stages of life—through check-ups, testing, surgery, prescribing medications, and offering health advice."
592,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They study human anatomy, physiology, pathology, and clinical skills through years of education and training—including medical school, residency, and often fellowship—then apply evidence-based knowledge to care for individuals and communities."
593,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to care for individuals across the lifespan—from routine check-ups and vaccinations to managing chronic conditions and performing life-saving interventions."
594,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They apply scientific knowledge of the human body, disease processes, and evidence-based treatments to care for individuals—through examinations, tests, medications, surgery (in specialties that include it), and health counseling."
595,Doctor,Briefly describe a Doctor.,"A **doctor** (or physician) is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  After completing undergraduate studies, medical school (earning an MD or DO degree), and residency training, doctors may further specialize (e."
596,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—ranging from routine check-ups and vaccinations to complex surgeries—and often serve as advocates for their patients' health and well-being."
597,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional trained to diagnose, treat, and prevent illness and injury in patients.  They use scientific knowledge, clinical skills, and ethical judgment to provide care—ranging from routine checkups and prescriptions to surgery and emergency interventions—while emphasizing patient well-being, confidentiality, and informed decision-making."
598,Doctor,Briefly describe a Doctor.,"A **doctor** is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They study human anatomy, physiology, pharmacology, and clinical skills through rigorous education (typically 4+ years of undergraduate study, 4 years of medical school, and 3–7+ years of residency training), then earn an MD (Doctor of Medicine) or DO (Doctor of Osteopathic Medicine) degree in the U."
599,Doctor,Briefly describe a Doctor.,"A doctor is a licensed medical professional who diagnoses, treats, and prevents illness and injury in patients.  They apply scientific knowledge and clinical skills to assess symptoms, order tests, prescribe medications or therapies, and provide health advice—often acting as advocates for patient well-being across physical, mental, and preventive care."
600,Doctor,Briefly describe a Doctor.,"A **doctor** is a medical professional trained and licensed to diagnose, treat, and prevent illness and injury in patients.  They apply scientific knowledge, clinical skills, and judgment to examine individuals, order tests, prescribe medications or therapies, perform procedures, and provide health advice—aiming to restore or maintain physical, mental, and emotional well-being."
601,Doctor,What is an activity typically enjoyed by a Doctor?,"An activity typically enjoyed by a doctor is **playing golf**.  Many physicians find golf to be a relaxing and socially engaging way to unwind, as it offers physical activity, mental challenge, and time away from the high-pressure environment of clinical work."
602,Doctor,What is an activity typically enjoyed by a Doctor?,"A doctor typically enjoys activities such as **diagnosing and treating patients**, which form the core of their professional role.  Beyond clinical work, many doctors also enjoy:

- **Continuing education** (e."
